id,speaker,date,year,source,dominant_topic,dominant_topic_prob,topic_0_prob,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob,topic_6_prob,topic_7_prob,topic_8_prob,topic_9_prob
3251,Jack Guynn,17oct1997,1997,GLMM,7,0.5963421001608118,8.040760625601638e-05,8.040726472602961e-05,0.007690510671576831,0.15276395714352484,8.040364941901934e-05,8.040745905476999e-05,0.025579832081062313,0.5963421001608118,0.21722157063173314,8.040333183517825e-05
3252,Jack Guynn,05nov1997,1997,GLMM,7,0.5656197092551504,7.403992253590119e-05,7.403894682690795e-05,0.008451933430483389,0.2065828860481267,7.403415726502933e-05,7.404110617724677e-05,0.00685515204438915,0.5656197092551504,0.21212013019259482,7.403489645040634e-05
3513,Thomas Hoenig,17apr1997,1997,GLMM,7,0.7195033744937216,9.454898948586834e-05,9.455867442020519e-05,9.454338237375582e-05,9.454486844676923e-05,9.454705864405485e-05,9.454328761253998e-05,0.13866939431404535,0.7195033744937216,0.14116540825484516,9.453667640473172e-05
3658,Jerry Jordan,13apr1997,1997,GLMM,8,0.6437156926668782,0.036780534415393244,7.42586749038008e-05,7.425537263087167e-05,0.15399020989210277,7.426126788070698e-05,0.16506801649473582,7.42569693591878e-05,7.425591704355939e-05,0.6437156926668782,7.42583290718466e-05
3659,Jerry Jordan,25apr1997,1997,GLMM,3,0.4636845722784835,0.07601493531511389,7.409204352101087e-05,7.409126763340854e-05,0.4636845722784835,7.408726444603264e-05,7.409500051452966e-05,7.409355044568466e-05,7.409354769403597e-05,0.4597818459786671,7.409375348090962e-05
3660,Jerry Jordan,10jul1997,1997,GLMM,8,0.6272749849650621,0.07374418369511784,0.00022993390144309544,0.0002299298031809821,0.000229966658529109,0.1350346136440715,0.0002299475754986778,0.16256654810124027,0.00022995911196097002,0.6272749849650621,0.00022993254389547333
3661,Jerry Jordan,19sep1997,1997,GLMM,5,0.4771985572095987,0.3042938326153019,0.00011417879084670536,0.016411112452385645,0.1545481273488609,0.025453666179390683,0.4771985572095987,0.00011417940938700255,0.00011418749658787509,0.0216379785373491,0.0001141799602916558
3662,Jerry Jordan,22sep1997,1997,GLMM,8,0.6144986528372774,0.048164469986793516,0.00013480431261860668,0.011707021407915427,0.24690607438090015,0.00013480621308217743,0.015470649899714592,0.06271391247054524,0.0001348065681818943,0.6144986528372774,0.00013480192297104767
3663,Jerry Jordan,03oct1997,1997,GLMM,8,0.49460578622990664,0.05896097940212195,0.0001183731161461479,0.01094779325970967,0.33979359254476355,0.00011837393738693503,0.029468917319305513,0.06574944075724404,0.00011837439106994917,0.49460578622990664,0.00011836904234556417
3664,Jerry Jordan,30oct1997,1997,GLMM,8,0.7131014303501444,0.01895327297749503,6.655056684080684e-05,6.654733118967421e-05,6.655201204667729e-05,6.655333302786384e-05,0.17875153231579988,0.07270422449124576,6.655166152572026e-05,0.7131014303501444,0.01615678496068418
3993,Edward Kelley,29jan1997,1997,GLMM,0,0.3211802504751681,0.3211802504751681,0.014318628267235041,0.003088561900778361,8.914700815322959e-05,0.08459991860927882,0.23929171327039894,0.05236777367630581,8.914664435277134e-05,0.18501239473997308,0.09996246540835577
3994,Edward Kelley,30jul1997,1997,GLMM,5,0.5128181543542091,0.039988286750587354,0.41129726405828765,5.6421520789299585e-05,5.64184747561932e-05,5.6418991153783526e-05,0.5128181543542091,5.6413771460303724e-05,0.0073243287123345895,5.641529192068975e-05,0.028289878074501
3995,Edward Kelley,23sep1997,1997,GLMM,5,0.8842308735586907,0.06706395156768863,7.25380108997178e-05,7.253226283998368e-05,0.0021007551169866623,0.011852125217301172,0.8842308735586907,7.253496376285856e-05,7.253563673538288e-05,7.254022199260169e-05,0.03438961344310233
3996,Edward Kelley,04nov1997,1997,GLMM,5,0.6692655973352237,0.04485228509476553,0.24627654106719352,5.2813218936059966e-05,5.281427327011127e-05,0.026000998147103046,0.6692655973352237,5.280940213167655e-05,0.0032795712335172375,5.281084947765868e-05,0.01011375937838141
3997,Edward Kelley,15dec1997,1997,GLMM,5,0.5961362268137543,0.05226551571892709,0.2470005203856983,7.741946973455897e-05,0.042450535831636514,0.012221502817683772,0.5961362268137543,7.742199043770901e-05,7.743068932331526e-05,0.04961600283486569,7.742344793883455e-05
4790,William McDonough,11feb1997,1997,GLMM,6,0.3569094349404862,0.10837591395538677,8.015155178711718e-05,8.014763265022091e-05,8.01512201266011e-05,8.015547533122056e-05,0.13677450747013153,0.3569094349404862,8.014576054981278e-05,0.22538715219892314,0.1721522397946274
4791,William McDonough,30may1997,1997,GLMM,8,0.39778313054724546,6.370938208537142e-05,0.15849859675238218,0.005043568363603619,0.0049665483472857465,6.371165027940975e-05,0.2328776122406374,0.0902706238515342,6.371269250979784e-05,0.39778313054724546,0.11036878617243674
4792,William McDonough,23jul1997,1997,GLMM,6,0.5038907515581625,0.00010872760169818342,0.00010872248796193482,0.00010872099755297716,0.06377448794093853,0.00010871609213758148,0.010188371492679498,0.5038907515581625,0.1191194089348286,0.27307210502861196,0.029519987865428348
4793,William McDonough,10sep1997,1997,GLMM,1,0.6460248076837112,0.07039642536767325,0.6460248076837112,4.650011697776932e-05,4.650302648772561e-05,4.6500449382778485e-05,0.08460200036517697,4.649972964395458e-05,4.649987556705874e-05,0.05166427887562769,0.14707998450975163
4794,William McDonough,21sep1997,1997,GLMM,1,0.5311025064294491,0.00013990177868396215,0.5311025064294491,0.00013989722683181412,0.024365238378294136,0.00013989190027377394,0.3657605383207901,0.00013989124568261857,0.00013990662200348246,0.05253294498800868,0.02553928310998222
4795,William McDonough,22sep1997,1997,sophia,1,0.5498171513467661,0.015818099628956382,0.5498171513467661,0.000149072548705433,0.024209131229732388,0.00014906552517555133,0.373307350081573,0.00014906593826099986,0.00014908406434400843,0.036102901134702214,0.0001490785017838945
4796,William McDonough,17nov1997,1997,GLMM,8,0.7671648761129372,5.320852797183177e-05,0.024008066597534614,5.320743292506383e-05,0.04280033288449719,0.04171693366103327,0.07175958754864398,0.013024452352850118,0.039366127476299556,0.7671648761129372,5.320740530718225e-05
4797,William McDonough,02dec1997,1997,GLMM,3,0.6879686721990628,0.00011101751167683694,0.00011102326922522387,0.028948130690715237,0.6879686721990628,0.00011101682291324546,0.00011102488283667114,0.00011101306058641982,0.1452561391415132,0.13716094492958672,0.00011101749188364525
4900,Thomas Melzer,24jan1997,1997,GLMM,5,0.6217856589866857,0.10967954485152802,0.00010836357436810479,0.00010836452772202228,0.00010836661451217228,0.13206765154369093,0.6217856589866857,0.017117329229831283,0.00010836841001135785,0.11880798181689005,0.00010837044476038645
4901,Thomas Melzer,27feb1997,1997,GLMM,8,0.4196860242595551,8.736592841678646e-05,8.735627100800966e-05,8.735684199431162e-05,8.735976016530457e-05,0.014136611737780006,8.736584944941244e-05,0.3883422851243824,0.17731091692172254,0.4196860242595551,8.735730552607297e-05
4902,Thomas Melzer,25apr1997,1997,GLMM,5,0.6101801780899432,0.045192738250518914,7.525959924139002e-05,7.525970946182687e-05,0.007427730681574668,0.14456440209992039,0.6101801780899432,0.11622725551891705,7.526523149522993e-05,0.07610664793929516,7.526287963220299e-05
4903,Thomas Melzer,04jun1997,1997,GLMM,6,0.4895277781761632,0.001672180676188571,8.280202296171353e-05,8.280024658632119e-05,0.03780514671142859,8.280801503570696e-05,8.280365326639852e-05,0.4895277781761632,0.1652998059315982,0.3052810717222208,8.280284455059016e-05
4904,Thomas Melzer,07oct1997,1997,GLMM,6,0.5173591836639159,7.443074793129774e-05,7.44244729167196e-05,7.44252564780106e-05,0.029426642445757163,7.442931026220325e-05,7.442405244286287e-05,0.5173591836639159,0.14896875416364708,0.303798852176566,7.443371008275075e-05
4905,Thomas Melzer,28oct1997,1997,GLMM,6,0.6311808273392566,8.61520145911791e-05,8.61485343777159e-05,0.014221483949768894,8.615776291401817e-05,0.009998976387067546,8.61670519492512e-05,0.6311808273392566,0.09402954109506721,0.25013839362884555,8.615223616211265e-05
5120,Laurence Meyer,05jan1997,1997,GLMM,6,0.7801352806617552,7.414681052954239e-05,0.044458709408852846,7.414693884373898e-05,7.415117253685212e-05,7.414552414762513e-05,0.0486392110441008,0.7801352806617552,7.414663197057626e-05,0.12632191369516058,7.41481121022475e-05
5121,Laurence Meyer,16jan1997,1997,GLMM,7,0.604383650903239,5.297963134847586e-05,5.298352801531954e-05,5.297927831145347e-05,5.298386207455569e-05,5.297628735727181e-05,5.298207299817709e-05,0.38192599040441044,0.604383650903239,0.01331949041374361,5.298361850176256e-05
5122,Laurence Meyer,24jan1997,1997,GLMM,0,0.8211985063148374,0.8211985063148374,0.059587943358229284,0.0075460727357791945,0.002730466130118374,0.005385915079213362,0.061025363904895026,4.6916151183022836e-05,0.002669726678712441,0.039762170790532986,4.6918856499120766e-05
5123,Laurence Meyer,10apr1997,1997,GLMM,0,0.630866901766319,0.630866901766319,0.09443547086140272,5.863506110789153e-05,0.03662345490975964,5.863374752723561e-05,0.054985824617457275,0.01055591271222414,5.863868148599732e-05,0.09139950333113323,0.08095702431158286
5124,Laurence Meyer,24apr1997,1997,GLMM,6,0.4966540766871012,3.4963539010861786e-05,3.4962533188747746e-05,3.4960359873992806e-05,3.496392851061076e-05,3.496203112288983e-05,3.4961195730497666e-05,0.4966540766871012,0.4180746158246617,0.08502657244626467,3.496145453482661e-05
5125,Laurence Meyer,23may1997,1997,GLMM,2,0.5451563894348562,0.3387909903999833,5.686705622568493e-05,0.5451563894348562,5.686891364242896e-05,0.02996466963640645,0.030736928436872462,0.010508070255784121,0.023080498933898474,0.021591848790876403,5.686814145466331e-05
5126,Laurence Meyer,18jun1997,1997,GLMM,2,0.567743836931084,0.07819135336927908,0.06096864124299246,0.567743836931084,0.21149176064237651,0.00011523717565471058,0.08102822239207906,0.0001152365793974887,0.0001152363281169826,0.000115238988806997,0.00011523635021293067
5127,Laurence Meyer,15jul1997,1997,GLMM,0,0.4347878531669458,0.4347878531669458,0.19307489807925968,0.22033661540165067,3.4598513771626544e-05,3.459907563759914e-05,0.15159304514066946,3.460121313105347e-05,3.459622714000368e-05,3.459648485705718e-05,3.459669693705755e-05
5128,Laurence Meyer,23jul1997,1997,GLMM,7,0.5130920246004153,0.013425466618983663,6.140617729796272e-05,6.140302126101113e-05,6.140654281761657e-05,6.139925411684746e-05,6.140666390405578e-05,0.36867173227293054,0.5130920246004153,0.10444235111321686,6.140373505637618e-05
5129,Laurence Meyer,04sep1997,1997,GLMM,2,0.8096787500644957,0.032227897136296785,7.6888263200275e-05,0.8096787500644957,0.021776025911091037,7.688433311649132e-05,7.688509842382646e-05,0.1305712214121175,0.005361681428783682,7.688321942631161e-05,7.688313304849082e-05
5130,Laurence Meyer,12sep1997,1997,GLMM,6,0.3894719797051175,8.542430809619371e-05,8.54220584999337e-05,8.541993557184308e-05,0.06209974694805647,0.2803515651898786,0.05175045892449451,0.3894719797051175,8.542265867298421e-05,0.14689025204962472,0.06909430822198731
5131,Laurence Meyer,17sep1997,1997,GLMM,7,0.6025447400563102,5.2315620641723246e-05,5.231571612396924e-05,5.2312606203344084e-05,0.01881666443873277,5.231068224040509e-05,5.231294985323923e-05,0.196829327887705,0.6025447400563102,0.18149538251147088,5.2317530718607185e-05
5132,Laurence Meyer,24sep1997,1997,GLMM,5,0.6911806208038683,0.2559487489311577,8.513532174598193e-05,0.043760978446684126,8.511984739947769e-05,0.008598893387283838,0.6911806208038683,8.512537863277033e-05,8.512409978088549e-05,8.512360811311527e-05,8.513017533381049e-05
5133,Laurence Meyer,14oct1997,1997,GLMM,8,0.8038508562295168,4.141726376650823e-05,0.003972362867086265,0.007216869252571616,4.141828181630614e-05,0.021022121370812295,4.1418232402651975e-05,0.13398708434705922,0.02978503492240628,0.8038508562295168,4.1417232562078156e-05
5134,Laurence Meyer,31oct1997,1997,GLMM,2,0.6620856072820691,0.03843812505767875,8.683007849700727e-05,0.6620856072820691,0.16501435312686133,8.682927217894489e-05,0.07473585917063291,8.682662735395784e-05,8.68272121063485e-05,0.059291913028489254,8.682914413229082e-05
5135,Laurence Meyer,01dec1997,1997,GLMM,2,0.738317247738279,0.12568702744391658,5.292487320647285e-05,0.738317247738279,0.09172153675361072,0.011090574294772108,0.029930964891295722,5.292422131292286e-05,5.2922330107324945e-05,0.0030409516398145157,5.292581368459591e-05
5210,Cathy Minehan,07mar1997,1997,GLMM,7,0.7634920293428971,0.0001767156525723834,0.00017672124424139096,0.0001767112971036184,0.007854152513592122,0.00017670994091562985,0.0001767185986046543,0.0001767177361608009,0.7634920293428971,0.22741681223170335,0.00017671144220898514
5433,Robert Parry,01may1997,1997,GLMM,3,0.5634561128120377,0.09822473288399264,0.0001828721372019028,0.00018287755173860708,0.5634561128120377,0.00018285711745322453,0.20101189401647304,0.0001828589294574322,0.13621006426984408,0.0001828693282566153,0.00018286095354487096
5518,Patrikis,23jan1997,1997,sophia,5,0.6548352382089119,0.30086474586715783,4.9617879821706764e-05,0.01254759976528457,0.012909630897136558,0.016327871735715687,0.6548352382089119,4.961759241112493e-05,4.9613791352873375e-05,0.0023164477715474467,4.961649066035559e-05
5519,Patrikis,01mar1997,1997,sophia,1,0.5193960230285559,0.12004652917783527,0.5193960230285559,8.447771989586369e-05,0.023276893732290277,0.020638836869616612,0.24660022148158256,8.448145396972472e-05,8.447832099614876e-05,0.012637342196165094,0.05715071601909251
5520,Patrikis,15apr1997,1997,sophia,5,0.8991304560816704,7.754275118051067e-05,0.051779117498358465,7.754497510724788e-05,7.755168947555898e-05,0.008248398054203219,0.8991304560816704,7.753714839344029e-05,7.754466720971596e-05,0.0324183330059937,0.008035974128407652
6257,Alice Rivlin,13mar1997,1997,GLMM,2,0.388637782498777,0.18930202822198242,0.10761177286673416,0.388637782498777,0.21888049554001596,8.527308589536567e-05,0.03411108154409474,0.03316823521174891,8.527539584921393e-05,0.02803278526655174,8.527036835045374e-05
6258,Alice Rivlin,04apr1997,1997,GLMM,3,0.3758421879780725,0.00011379621363506413,0.01625511300035677,0.00011380064157299722,0.3758421879780725,0.00011379915129541837,0.041463571343539035,0.2251308047464111,0.1470035480729033,0.19384958448604553,0.00011379436616818711
6629,Gary Stern,04jun1997,1997,GLMM,8,0.47126792894869873,0.00010473536920341427,0.00010474514466264448,0.00010473652781050354,0.05360118558152322,0.00010473322304138522,0.00010474287063800885,0.2030125130943673,0.2501501695547878,0.47126792894869873,0.021444509685267024
6630,Gary Stern,25jul1997,1997,GLMM,8,0.4696980751425687,0.0001269411546487372,0.00012693810438414778,0.0001269407914050853,0.27142925843136256,0.00012693195526673545,0.07013629548336685,0.00012694273472895783,0.1879747398340178,0.4696980751425687,0.00012693636825044323
6631,Gary Stern,15sep1997,1997,GLMM,0,0.4900929411628004,0.4900929411628004,8.527648382838652e-05,8.52718327724355e-05,8.527413649199422e-05,8.527661848291025e-05,8.527146550346537e-05,0.00521412408464869,8.527162999453029e-05,0.16881180777354382,0.3353694848119333
604,Edward Boehne,20jan1998,1998,GLMM,7,0.5658663466042048,0.03879425254028039,0.00012534184161995077,0.024779952985367906,0.14279521057146938,0.00012534187608136428,0.0001253458808275849,0.010852994048684275,0.5658663466042048,0.21640987446906365,0.00012533918240060395
605,Edward Boehne,26feb1998,1998,GLMM,7,0.5626241211953898,9.672825892800939e-05,9.672813824990341e-05,9.673304457987695e-05,9.673462020178457e-05,0.0038337096549886747,9.674440714662202e-05,0.11127173026233375,0.5626241211953898,0.32169002575419725,9.674466398439289e-05
606,Edward Boehne,20mar1998,1998,GLMM,8,0.5353337396343689,0.05086411289564814,0.00011510389539400494,0.00011509989873008566,0.10264637516017656,0.00011510717024581635,0.020553643115409245,0.00011510331047358319,0.290026601924187,0.5353337396343689,0.0001151129953665664
1017,Alfred Broaddus,17sep1998,1998,GLMM,0,0.49186720886728313,0.49186720886728313,0.0028652497514432182,0.13820089149794715,0.09482190428996523,0.023728351386180055,0.1751114353976715,5.245022234779072e-05,0.002156770999022953,0.07114328676172944,5.24508264096161e-05
2335,Roger Ferguson,04mar1998,1998,GLMM,8,0.4209747299785142,0.1729770282790713,0.06174473342330026,0.040734623979632796,7.044284830168541e-05,7.04406905811355e-05,7.044115597366782e-05,7.043910468572734e-05,0.12567874917493427,0.4209747299785142,0.1776083713650049
2336,Roger Ferguson,09mar1998,1998,GLMM,1,0.6335596130037346,0.1345623026751025,0.6335596130037346,6.677595569868767e-05,0.10315941134807105,6.677044125133721e-05,0.07518435820569004,6.677056016099886e-05,6.677175971359663e-05,0.011839621266751933,0.0414276047838253
2337,Roger Ferguson,19mar1998,1998,GLMM,5,0.34079488933112634,0.324416673361212,0.2787753764676583,0.017496473089116952,8.8134258075289e-05,8.813218625991986e-05,0.34079488933112634,8.81318762767034e-05,8.812793019331692e-05,0.03807592857862997,8.813292145129598e-05
2338,Roger Ferguson,04apr1998,1998,GLMM,5,0.9214786945642126,0.05995401114968296,6.956154357500073e-05,6.955731805695012e-05,6.956214531758481e-05,6.955886235132613e-05,0.9214786945642126,6.955791442670029e-05,6.956239616878291e-05,6.956087221458118e-05,0.01808037323399347
2339,Roger Ferguson,16apr1998,1998,GLMM,8,0.46311099335991174,0.12287216199027597,0.2112469941046065,0.048342525713403584,6.889044926148626e-05,0.044501930369406216,6.88895795091336e-05,6.889604815884735e-05,6.889026134815476e-05,0.46311099335991174,0.10964982812411832
2340,Roger Ferguson,04jun1998,1998,GLMM,5,0.8375501904043536,0.1118180105580291,0.02751669371130897,0.006134190664906629,6.654843269727207e-05,0.0055763327986905285,0.8375501904043536,6.654836742042715e-05,0.011138385099710832,6.655167418881976e-05,6.654828869373919e-05
2341,Roger Ferguson,09jul1998,1998,GLMM,6,0.4626283034500462,6.818100941659511e-05,6.81855771296997e-05,0.002188057617162456,6.818763147500329e-05,6.818203124948974e-05,6.818485147806963e-05,0.4626283034500462,0.3671847688997723,0.16758976339982062,6.818553244949229e-05
2342,Roger Ferguson,20jul1998,1998,GLMM,1,0.4728879467780003,0.1710845582201458,0.4728879467780003,0.008824887021296569,0.009682017490898826,7.349425852629912e-05,0.03797631924561154,7.349086395779718e-05,7.349076552062931e-05,0.18108617064938595,0.11823762470665623
2343,Roger Ferguson,17sep1998,1998,GLMM,7,0.6018672973911615,7.098883785917544e-05,0.007890071714308177,7.099204888309191e-05,0.029302494835759405,7.098815902511964e-05,0.010432952554627188,7.098994202652395e-05,0.6018672973911615,0.3501522336362843,7.099088006532298e-05
2344,Roger Ferguson,29sep1998,1998,GLMM,5,0.7629413928476347,0.05413188469858035,8.119014645497108e-05,0.09613126620218497,0.03626323348200219,8.118841575479036e-05,0.7629413928476347,8.119608959507679e-05,0.0070112197075396475,0.04319623792802173,8.11904822314762e-05
2345,Roger Ferguson,14oct1998,1998,GLMM,2,0.5247962891951292,0.07653460216013915,8.086404460906341e-05,0.5247962891951292,0.08984526721517574,8.085971284994785e-05,8.086400835728404e-05,8.086281131105896e-05,0.1572009041170472,0.1512186207917238,8.08659436577133e-05
2346,Roger Ferguson,16oct1998,1998,GLMM,5,0.3761961614105674,0.00010595675369778403,0.24365030579659255,0.00010595646778180017,0.11320329880690232,0.00010595577639596545,0.3761961614105674,0.00010595867445364262,0.00010596610920947157,0.12528363308807094,0.14113680711632803
2347,Roger Ferguson,22oct1998,1998,GLMM,5,0.2688407614158155,0.12705466933265833,0.1024296380538973,0.00014068507935775538,0.09868308019090036,0.051146339285650856,0.2688407614158155,0.05391003888747666,0.06785590036304791,0.1030043245943914,0.12693456279680396
2348,Roger Ferguson,27oct1998,1998,GLMM,0,0.4033737119800362,0.4033737119800362,0.149754638734411,6.474520120663045e-05,0.023215532998327945,6.47407333210605e-05,0.2787203307668878,6.474132224390477e-05,0.0434901786266328,0.02218499436940918,0.07906638526752358
2542,Richard Fisher,15oct1998,1998,sophia,1,0.29351798979180305,0.0001106401334265991,0.29351798979180305,0.00011064751033899265,0.06970336929483924,0.1704069600021739,0.000110645356982873,0.00011065264858147275,0.0001106527934184025,0.2323626179295166,0.23345582453891903
2927,Goldberg,07oct1998,1998,sophia,1,0.6218950630735712,6.841479879593368e-05,0.6218950630735712,6.841832876055697e-05,0.04899304839425898,6.841519280109482e-05,0.2548208280453781,6.841532952320293e-05,6.841779776308813e-05,0.0368279454152701,0.037121033623877794
3027,Alan Greenspan,03jan1998,1998,GLMM,8,0.46845529522022483,6.228081387133131e-05,0.09377993252581333,6.228369549464287e-05,6.228622203617348e-05,6.228080518752057e-05,0.15346751985149448,0.18716838448273995,0.0968174540208452,0.46845529522022483,6.228236229254107e-05
3028,Alan Greenspan,12jan1998,1998,GLMM,2,0.6650309109935808,0.2038643890535028,5.657672721433898e-05,0.6650309109935808,0.005972673920678852,0.004335866889596374,0.0843853141755977,5.65767277348547e-05,5.657637915222203e-05,0.03618454086168792,5.657427125417166e-05
3029,Alan Greenspan,16jan1998,1998,GLMM,3,0.4325115683317734,0.00010507331284749716,0.05515435134912035,0.2619005341689633,0.4325115683317734,0.0001050646521500629,0.032281778944860895,0.00010506338588197856,0.00010507348592981062,0.21762641759317058,0.00010507477530210423
3030,Alan Greenspan,26feb1998,1998,GLMM,1,0.6985246210526443,0.08515275020600233,0.6985246210526443,6.445292997497871e-05,0.013600417168430646,6.445415917554948e-05,0.011209456146290207,6.445116431226026e-05,6.445483677945582e-05,0.05292753910680366,0.13832740322958667
3031,Alan Greenspan,27feb1998,1998,GLMM,8,0.5360253656301233,5.66756321456725e-05,0.07610687219768919,0.018536982418802823,5.6672561805976817e-05,5.669756830708292e-05,5.6672390826170074e-05,5.667211345464429e-05,0.026668038177096905,0.5360253656301233,0.3423793513097484
3032,Alan Greenspan,03mar1998,1998,GLMM,8,0.508959935925198,0.08054654646845559,0.04347884541792563,0.07931681232527135,7.109929078611595e-05,0.023689918622716872,7.109425762618907e-05,7.109201369183695e-05,0.02289936610076387,0.508959935925198,0.2408952895775645
3033,Alan Greenspan,02apr1998,1998,GLMM,8,0.7500620372429934,7.393208670463316e-05,0.025956935251685236,7.393376324527752e-05,0.12425147969344986,7.39297062511535e-05,0.09928596195187078,7.392493071687448e-05,7.393226551207222e-05,0.7500620372429934,7.3933107570743e-05
3034,Alan Greenspan,02may1998,1998,GLMM,0,0.49743582066511277,0.49743582066511277,9.296416108633614e-05,0.016063648579635156,9.296454897099706e-05,0.01830568775555266,0.06999771131984893,9.297289399981494e-05,9.29716587035196e-05,0.29355734966521296,0.10426790875187687
3035,Alan Greenspan,07may1998,1998,GLMM,9,0.4652724839916135,0.07690582628588698,0.08018731034758367,5.795582266287636e-05,5.795029562473344e-05,0.04908809979481409,0.013806816687261728,5.795468653943869e-05,5.795263280405192e-05,0.31450764945520904,0.4652724839916135
3036,Alan Greenspan,10jul1998,1998,GLMM,0,0.4055935158806648,0.4055935158806648,0.010427849574841932,0.0062394052702495085,0.03213321833260727,8.994973042665625e-05,0.19572778019035658,8.99498734668867e-05,0.06429330208805997,0.28531507306852927,8.995599079719943e-05
3037,Alan Greenspan,28aug1998,1998,GLMM,8,0.4725935984744175,0.0001068624774821315,0.00010686477126845084,0.14524515988140071,0.22590111161749246,0.00010686953618585285,0.00010686684697609492,0.00010686324244185531,0.15561893642381464,0.4725935984744175,0.00010686672852035148
3038,Alan Greenspan,04sep1998,1998,GLMM,8,0.716453508515578,5.145323249792263e-05,5.145590953814423e-05,5.145326409701606e-05,0.08038490536563038,0.012554088162014984,0.012134920888422128,5.145363354883773e-05,0.17821530316376474,0.716453508515578,5.1457864907915476e-05
3039,Alan Greenspan,05nov1998,1998,GLMM,8,0.6838951164345488,0.006972776914994514,0.032620223508702535,0.0013015806237005132,5.964623440029705e-05,0.02274919698165488,0.02564170554864715,5.9645142826516045e-05,0.007626547433869758,0.6838951164345488,0.21907356117665505
3253,Jack Guynn,05jan1998,1998,GLMM,7,0.39110621656057115,0.031514164577284745,9.730589169549181e-05,0.027547404143155662,0.18683510855218277,9.730113541612402e-05,9.730009212626317e-05,9.729925361350692e-05,0.39110621656057115,0.3625105933838572,9.730641009693234e-05
3254,Jack Guynn,17feb1998,1998,GLMM,7,0.487950420004968,0.010218290519775112,9.445071687850651e-05,9.445903471760176e-05,0.13439208901432695,0.02529343039676637,9.445674033725196e-05,9.444974590660295e-05,0.487950420004968,0.34167350025820536,9.445356811820501e-05
3255,Jack Guynn,04mar1998,1998,GLMM,7,0.467737524764546,9.963087952747457e-05,9.962907187943107e-05,9.96320191598984e-05,0.15196552191473212,0.005608469379311676,0.03848375583278672,0.005941392700014934,0.467737524764546,0.3298648125275489,9.963091049274672e-05
3256,Jack Guynn,04may1998,1998,GLMM,5,0.3790605377724261,0.08140087032063453,0.029287585510001216,0.12042776709985852,0.23547839975939536,0.042035002866481014,0.3790605377724261,8.571187716946165e-05,0.05364532631390526,0.02354734795221827,0.03503145052791041
3257,Jack Guynn,22may1998,1998,GLMM,8,0.6048123743799568,0.0002625324731981385,0.0002625610306559636,0.00026253700666165346,0.3241027125711473,0.0002625246081917436,0.0002625561230581559,0.06924714605556204,0.00026252741165013415,0.6048123743799568,0.0002625283399181592
3258,Jack Guynn,13jun1998,1998,GLMM,7,0.33104070684521936,0.00012021629466760256,0.00012021785170768125,0.01074110426888796,0.11108019159462415,0.00012022577048982034,0.011976413899967061,0.21745874449656466,0.33104070684521936,0.3172219595342599,0.00012021944361180032
3259,Jack Guynn,03sep1998,1998,GLMM,8,0.22597883442159925,0.09420767186862204,0.1581612784728247,0.00010540651384859226,0.16696079082740548,0.020902147201127506,0.14201735357339534,0.047470924335523634,0.015348112737193696,0.22597883442159925,0.1288474800484598
3260,Jack Guynn,14sep1998,1998,GLMM,8,0.5154823346089037,0.04908565227815503,0.0451686809954488,0.00010072925950781819,0.14622414027246175,0.000100730659577065,0.00010073204190403846,0.10224484617542427,0.0038266493497087373,0.5154823346089037,0.1376655043589088
3514,Thomas Hoenig,22jan1998,1998,GLMM,7,0.7226702764591642,0.00010226664524166754,0.00010228225633398196,0.00010227551652707986,0.0001022744260806619,0.00010228530765866775,0.0001022739991805655,0.07173274964354441,0.7226702764591642,0.20488102930990656,0.0001022864363623688
3515,Thomas Hoenig,29jan1998,1998,GLMM,0,0.5800934563112025,0.5800934563112025,0.00010290543708348306,0.004625236874095935,0.014416898519371325,0.00010290450554751145,0.09528576013784348,0.00010290305292256034,0.0001029098629912001,0.09183092164409734,0.2133361036548448
3516,Thomas Hoenig,19mar1998,1998,GLMM,8,0.44558663757441697,0.00011445410428878242,0.00011445440409113944,0.03565259070190041,0.00011445246515316334,0.018313144668302844,0.00011444528183642095,0.00011444287491903139,0.30580134933461556,0.44558663757441697,0.1940740285904757
3517,Thomas Hoenig,22apr1998,1998,GLMM,6,0.6180837078768235,0.007104629483901823,0.00010124048207571726,0.00010123483248834576,0.00010123897206539874,0.00010123919370684242,0.0001012374275048924,0.6180837078768235,0.2187879891448047,0.15541623058064075,0.00010125200598806813
3665,Jerry Jordan,22jan1998,1998,GLMM,8,0.600415237580608,0.04120247892277151,0.00012645334146693963,0.011460957879946986,0.2467436168629142,0.0001264550710808075,0.014060222675899523,0.08561167208691371,0.00012645489461534683,0.600415237580608,0.00012645068378294995
3666,Jerry Jordan,23apr1998,1998,GLMM,8,0.45743708169890873,0.13812267692974756,8.713289199532765e-05,8.71323143500178e-05,0.39203587676457874,8.712763566959699e-05,8.713297047313425e-05,8.713606114260499e-05,0.011881568576326867,0.45743708169890873,8.713415680758436e-05
3667,Jerry Jordan,19jun1998,1998,GLMM,3,0.3539601199000158,0.0002598022803661396,0.1162592412435855,0.30885167112640943,0.3539601199000158,0.00025981452443341974,0.17408583980756132,0.00025979238937368787,0.00025980149718088277,0.04554410236186427,0.0002598148692096778
